28858,10,26
Unknown,POP3,HTTP,MySQL,POPS,BitTorrent,IMAPS,Steam,ICMP,RDP,SSL,SSH,Facebook,Twitter,Dropbox,Skype,Google,Apple,OpenVPN,Amazon,QUIC,Starcraft,Teredo,Office365,Cloudflare,MS_OneDrive,
source_ip,source_port,dest_ip,dest_port,IP4_proto,f_dur,delta_bytes,avg_ia,min_ia,max_ia,avg_len,min_len,max_len,pkt_vel,byte_vel,application,app_num
147.232.198.71,10011,40.127.129.109,443,TCP,588590.000000,2516,58859.000000,21.000000,290576.000000,251,66,1494,16.989755,4274.622403,Skype,15
147.232.198.71,10011,172.217.23.206,443,TCP,105313.000000,1882,10531.300000,2279.000000,38490.000000,188,60,809,94.955039,17870.538300,Google,16
147.232.198.71,10011,40.77.229.133,443,TCP,563240.000000,2312,56324.000000,1934.000000,348023.000000,231,60,1494,17.754421,4104.822101,SSL,10
147.232.198.71,10011,52.211.185.166,443,TCP,397527.000000,1070,39752.700000,253.000000,127558.000000,107,66,299,25.155524,2691.641071,Amazon,19
147.232.198.71,10012,172.217.23.238,443,TCP,10790056.000000,2607,1079005.600000,253.000000,8769879.000000,260,66,916,0.926779,241.611350,Google,16
147.232.198.71,10014,31.13.84.8,443,TCP,235019.000000,1012,23501.900000,3.000000,117570.000000,101,66,260,42.549751,4306.034831,Facebook,12
147.232.198.71,10015,172.217.23.234,80,TCP,50327312.000000,967,5032731.200000,2149.000000,10022818.000000,96,60,421,0.198699,19.214219,Google,16
147.232.198.71,10014,172.217.23.195,443,TCP,261497.000000,1055,26149.700000,2.000000,175845.000000,105,66,263,38.241356,4034.463110,Google,16
147.232.198.71,10014,87.244.222.81,443,TCP,257413.000000,1725,25741.300000,1734.000000,119175.000000,172,60,449,38.848077,6701.293252,SSL,10
147.232.198.71,10014,94.199.253.33,443,TCP,3316868.000000,1792,331686.800000,2749.000000,3054482.000000,179,60,690,3.014892,540.268711,SSL,10
147.232.198.71,10014,31.192.120.36,443,TCP,2770957.000000,1867,277095.700000,2379.000000,2585275.000000,186,60,741,3.608861,673.774440,SSL,10
147.232.198.71,10014,205.185.208.142,443,TCP,53832253.000000,1168,5383225.300000,3786.000000,48072805.000000,116,60,571,0.185762,21.697030,SSL,10
147.232.198.71,10015,87.244.222.82,443,TCP,282410.000000,2193,28241.000000,3265.000000,142097.000000,219,60,571,35.409511,7765.305761,SSL,10
147.232.198.71,10014,88.86.119.241,443,TCP,167958.000000,1510,16795.800000,2582.000000,63639.000000,151,60,659,59.538694,8990.342824,SSL,10
147.232.198.71,10014,204.79.197.213,443,TCP,100196.000000,1024,10019.600000,2561.000000,56305.000000,102,60,270,99.804383,10219.968861,MS_OneDrive,25
147.232.198.71,10015,31.13.84.8,443,TCP,311236.000000,1458,31123.600000,22.000000,149148.000000,145,66,493,32.129959,4684.548060,Facebook,12
147.232.198.71,10015,205.185.208.85,443,TCP,53830229.000000,1168,5383022.900000,2455.000000,48074200.000000,116,60,571,0.185769,21.697846,SSL,10
147.232.198.71,10015,205.185.208.142,443,TCP,54443368.000000,1168,5444336.800000,2033.000000,49327948.000000,116,60,571,0.183677,21.453485,SSL,10
147.232.198.71,10015,40.77.229.133,443,TCP,183868.000000,2312,18386.800000,2091.000000,53246.000000,231,60,1494,54.386843,12574.238040,SSL,10
147.232.198.71,10015,88.86.119.241,443,TCP,190889.000000,1434,19088.900000,2604.000000,85971.000000,143,60,553,52.386465,7512.219143,SSL,10
147.232.198.71,10016,94.199.253.32,443,TCP,3308870.000000,2754,330887.000000,5637.000000,3051173.000000,275,60,856,3.022180,832.308311,SSL,10
147.232.198.71,10017,216.58.201.68,443,TCP,60392931.000000,3526,6039293.100000,2068.000000,57146884.000000,352,60,1058,0.165582,58.384317,Google,16
147.232.198.71,10017,31.13.84.8,443,TCP,33309.000000,2513,3330.900000,2.000000,12080.000000,251,66,816,300.219160,75445.074905,Amazon,19
147.232.198.71,10016,88.86.119.241,443,TCP,207791.000000,1436,20779.100000,2114.000000,70479.000000,143,60,555,48.125280,6910.790169,SSL,10
147.232.198.71,10016,205.185.208.142,443,TCP,5389280.000000,1168,538928.000000,2099.000000,4923021.000000,116,60,571,1.855535,216.726539,SSL,10
147.232.198.71,10016,40.77.229.133,443,TCP,188301.000000,2312,18830.100000,2866.000000,53413.000000,231,60,1494,53.106463,12278.214136,SSL,10
147.232.198.71,10016,52.211.185.166,443,TCP,110692.000000,8476,11069.200000,125.000000,52528.000000,847,66,1514,90.340765,76572.832725,Amazon,19
147.232.198.71,10017,94.199.253.32,443,TCP,3348422.000000,2754,334842.200000,8711.000000,3062159.000000,275,60,856,2.986481,822.476976,SSL,10
147.232.198.71,10017,216.18.168.28,443,TCP,6043478.000000,1322,604347.800000,3640.000000,4314120.000000,132,60,571,1.654676,218.748211,SSL,10
147.232.198.71,10017,23.7.204.48,443,TCP,4359436.000000,952,435943.600000,2070.000000,2998700.000000,95,60,268,2.293875,218.376873,SSL,10
147.232.198.71,10018,172.217.23.195,443,TCP,64699991.000000,791,6469999.100000,2053.000000,59249505.000000,79,60,100,0.154560,12.225659,Google,16
147.232.198.71,10018,216.58.201.74,443,TCP,2257371.000000,2032,225737.100000,934.000000,1638517.000000,203,66,635,4.429932,900.162180,Google,16
147.232.198.71,10017,88.86.119.241,443,TCP,387174.000000,1417,38717.400000,2087.000000,245097.000000,141,60,536,25.828181,3659.853193,SSL,10
147.232.198.71,10017,216.58.201.106,443,TCP,205180.000000,1351,20518.000000,2267.000000,81970.000000,135,60,571,48.737694,6584.462423,Google,16
147.232.198.71,10017,40.77.229.133,443,TCP,176600.000000,2312,17660.000000,2773.000000,50841.000000,231,60,1494,56.625142,13091.732729,SSL,10
147.232.198.71,10017,52.211.185.166,443,TCP,1543452.000000,8000,154345.200000,121.000000,778941.000000,800,66,1514,6.478983,5183.186779,Amazon,19
147.232.198.71,10018,216.58.201.78,443,TCP,1403144.000000,1835,140314.400000,60.000000,1069527.000000,183,66,918,7.126852,1307.777391,Google,16
147.232.198.71,10019,172.217.23.234,443,TCP,310067.000000,916,31006.700000,2099.000000,116840.000000,91,60,283,32.251094,2954.200221,Google,16
147.232.198.71,10019,35.157.163.89,443,TCP,152365.000000,1127,15236.500000,2099.000000,40437.000000,112,60,373,65.631871,7396.711843,Amazon,19
147.232.198.71,10020,216.58.201.74,443,TCP,294679.000000,883,29467.900000,2068.000000,96161.000000,88,60,250,33.935231,2996.480917,Google,16
147.232.198.71,10021,172.217.23.206,443,TCP,59420.000000,1049,5942.000000,22.000000,17160.000000,104,66,269,168.293504,17653.988556,Google,16
147.232.198.71,10020,172.217.23.234,443,TCP,125480.000000,2907,12548.000000,311.000000,58667.000000,290,66,1434,79.693975,23167.038572,Google,16
147.232.198.71,10021,216.18.168.28,443,TCP,52584942.000000,1199,5258494.200000,1798.000000,46199895.000000,119,60,571,0.190169,22.801204,SSL,10
147.232.198.71,10021,216.18.168.26,443,TCP,3326210.000000,1784,332621.000000,2676.000000,2999832.000000,178,60,682,3.006425,536.346172,SSL,10
147.232.198.71,10021,40.77.229.133,443,TCP,183749.000000,2312,18374.900000,2072.000000,53162.000000,231,60,1494,54.422065,12582.381401,SSL,10
147.232.198.71,10021,88.86.119.241,443,TCP,219525.000000,1426,21952.500000,1981.000000,128070.000000,142,60,539,45.552898,6495.843298,SSL,10
147.232.198.71,10023,35.157.163.89,443,TCP,200235385.000000,835,20023538.500000,30571.000000,50059307.000000,83,60,107,0.049941,4.170092,Amazon,19
147.232.198.71,10022,88.86.119.241,443,TCP,476180.000000,1449,47618.000000,2071.000000,194949.000000,144,60,562,21.000462,3042.966945,SSL,10
147.232.198.71,10022,94.199.253.33,443,TCP,4455999.000000,1816,445599.900000,2410.000000,2952156.000000,181,60,708,2.244166,407.540486,SSL,10
147.232.198.71,10022,31.13.84.52,443,TCP,177608.000000,2937,17760.800000,2568.000000,111763.000000,293,60,1393,56.303770,16536.417279,Facebook,12
147.232.198.71,10022,31.13.84.37,443,TCP,124221.000000,2100,12422.100000,4.000000,74766.000000,210,66,1033,80.501687,16905.354167,Facebook,12
147.232.198.71,10022,40.77.229.133,443,TCP,185190.000000,2312,18519.000000,2162.000000,54049.000000,231,60,1494,53.998596,12484.475404,SSL,10
147.232.198.71,10023,94.199.253.32,443,TCP,121385924.000000,1193,12138592.400000,2187.000000,115428789.000000,119,60,571,0.082382,9.828158,SSL,10
147.232.198.71,10023,94.199.253.33,443,TCP,1676567.000000,1825,167656.700000,2145.000000,1125446.000000,182,60,705,5.964569,1088.533891,SSL,10
147.232.198.71,10023,31.13.84.52,443,TCP,429844.000000,2412,42984.400000,2064.000000,227835.000000,241,60,709,23.264254,5611.338067,Facebook,12
147.232.198.71,10023,87.244.222.81,443,TCP,6407051.000000,1570,640705.100000,3.000000,6355070.000000,157,66,660,1.560780,245.042532,SSL,10
147.232.198.71,10025,216.58.201.66,80,TCP,60408583.000000,1088,6040858.300000,45043.000000,10036743.000000,108,60,542,0.165539,18.010686,Google,16
147.232.198.71,10023,88.86.119.241,443,TCP,478907.000000,1449,47890.700000,2561.000000,212468.000000,144,60,562,20.880881,3025.639634,SSL,10
147.232.198.71,10023,40.77.229.133,443,TCP,185924.000000,2312,18592.400000,2154.000000,57153.000000,231,60,1494,53.785418,12435.188572,SSL,10
147.232.198.71,10024,40.77.229.133,443,TCP,2138926.000000,2312,213892.600000,2105.000000,1951091.000000,231,60,1494,4.675244,1080.916310,SSL,10
147.232.198.71,10024,31.13.84.4,443,TCP,6426155.000000,1571,642615.500000,3.000000,6327169.000000,157,60,667,1.556140,244.469671,Facebook,12
147.232.198.71,10026,31.13.84.37,443,TCP,592064.000000,2683,59206.400000,3671.000000,215079.000000,268,60,1418,16.890066,4531.604691,Facebook,12
147.232.198.71,10025,172.217.23.202,443,TCP,103708.000000,3927,10370.800000,78.000000,18314.000000,392,66,1434,96.424577,37865.931269,Amazon,19
147.232.198.71,10026,31.13.84.8,443,TCP,94008.000000,2903,9400.800000,3.000000,44248.000000,290,66,1127,106.373926,30880.350608,Facebook,12
147.232.198.71,10026,94.199.253.33,443,TCP,3186633.000000,1841,318663.300000,2037.000000,2995281.000000,184,60,739,3.138108,577.725769,SSL,10
147.232.198.71,10026,172.217.23.226,443,TCP,83647.000000,1410,8364.700000,2105.000000,23514.000000,141,60,388,119.550014,16856.551939,Google,16
147.232.198.71,10026,216.58.201.98,443,TCP,219093.000000,4013,21909.300000,3084.000000,106452.000000,401,60,1434,45.642718,18316.422706,Google,16
147.232.198.71,10026,40.77.229.133,443,TCP,654697.000000,1069,65469.700000,2123.000000,402754.000000,106,60,245,15.274241,1632.816402,SSL,10
147.232.198.71,10027,31.13.84.8,443,TCP,60890.000000,2550,6089.000000,89.000000,13815.000000,255,66,858,164.230580,41878.797832,Facebook,12
147.232.198.71,10027,40.77.229.133,443,TCP,1800337.000000,2312,180033.700000,2024.000000,1525049.000000,231,60,1494,5.554516,1284.204013,SSL,10
147.232.198.71,10027,172.217.23.232,443,TCP,240383.000000,2037,24038.300000,487.000000,80926.000000,203,66,1175,41.600280,8473.976945,Google,16
147.232.198.71,10029,87.244.222.82,443,TCP,124456.000000,1964,12445.600000,2277.000000,76633.000000,196,60,571,80.349682,15780.677509,SSL,10
147.232.198.71,10030,216.58.201.78,443,TCP,241757988.000000,1806,24175798.800000,149.000000,241462791.000000,180,66,902,0.041364,7.470281,Google,16
147.232.198.71,10031,172.217.23.234,443,TCP,204435.000000,7785,20443.500000,246.000000,160829.000000,778,66,1434,48.915303,38080.563504,Google,16
147.232.198.71,10032,54.225.136.132,443,TCP,1417608.000000,863,141760.800000,69.000000,611448.000000,86,60,297,7.054136,608.771960,Amazon,19
147.232.198.71,10033,31.13.84.8,443,TCP,141613949.000000,1629,14161394.900000,142.000000,141414291.000000,162,66,664,0.070615,11.503104,Facebook,12
147.232.198.71,10034,92.240.241.13,80,TCP,616231.000000,1027,61623.100000,2664.000000,310797.000000,102,60,481,16.227681,1666.582824,HTTP,2
147.232.198.71,10033,87.244.222.82,443,TCP,134962.000000,1519,13496.200000,2007.000000,59895.000000,151,60,466,74.094930,11255.019932,SSL,10
147.232.198.71,10033,172.217.23.226,443,TCP,127365.000000,1351,12736.500000,2146.000000,38906.000000,135,60,571,78.514506,10607.309700,Google,16
147.232.198.71,10033,68.232.35.135,443,TCP,88069.000000,1394,8806.900000,2013.000000,31317.000000,139,60,571,113.547332,15828.498109,SSL,10
147.232.198.71,10034,54.225.136.132,443,TCP,623458.000000,658,62345.800000,13.000000,384822.000000,65,60,78,16.039573,1055.403892,Amazon,19
147.232.198.71,10034,216.58.201.106,443,TCP,430006.000000,1258,43000.600000,6.000000,232941.000000,125,66,292,23.255489,2925.540574,Google,16
147.232.198.71,10034,178.32.212.40,443,TCP,7044865.000000,3641,704486.500000,2000.000000,6558509.000000,364,60,1355,1.419474,516.830344,SSL,10
147.232.198.71,10034,94.199.253.32,443,TCP,3275283.000000,2019,327528.300000,2710.000000,3017554.000000,201,60,917,3.053171,616.435282,SSL,10
147.232.198.71,10034,216.58.201.74,443,TCP,644296.000000,1446,64429.600000,3.000000,490439.000000,144,66,480,15.520817,2244.310069,Google,16
147.232.198.71,10034,13.107.66.131,443,TCP,465264.000000,1416,46526.400000,892.000000,230867.000000,141,66,407,21.493174,3043.433406,SSL,10
147.232.198.71,10035,42.62.94.2,443,TCP,293885837.000000,1462,29388583.700000,4950.000000,285515189.000000,146,60,614,0.034027,4.974721,SSL,10
147.232.198.71,10034,52.36.179.231,443,TCP,1608496.000000,2928,160849.600000,2951.000000,633651.000000,292,60,956,6.216988,1820.334026,Amazon,19
147.232.198.71,10036,92.240.241.13,80,TCP,253302.000000,1038,25330.200000,1941.000000,102678.000000,103,60,492,39.478567,4097.875264,HTTP,2
147.232.198.71,10036,31.13.84.8,443,TCP,481209.000000,2050,48120.900000,2493.000000,334703.000000,205,60,791,20.780991,4260.103198,Facebook,12
147.232.198.71,10037,92.240.241.13,80,TCP,320238.000000,1035,32023.800000,2620.000000,253681.000000,103,60,489,31.226775,3231.971221,HTTP,2
147.232.198.71,10036,50.19.100.110,443,TCP,2771077.000000,1025,277107.700000,2.000000,918823.000000,102,66,297,3.608705,369.892284,Amazon,19
147.232.198.71,10037,157.240.18.35,443,TCP,307421.000000,3288,30742.100000,2842.000000,128031.000000,328,60,1464,32.528682,10695.430696,Facebook,12
147.232.198.71,10038,92.240.241.13,80,TCP,363561.000000,1035,36356.100000,2122.000000,283984.000000,103,60,489,27.505701,2846.840008,HTTP,2
147.232.198.71,10039,92.240.241.13,80,TCP,457726.000000,1041,45772.600000,2058.000000,371521.000000,104,60,495,21.847131,2274.286363,HTTP,2
147.232.198.71,10038,87.244.222.82,443,TCP,78313.000000,1727,7831.300000,2204.000000,24276.000000,172,60,571,127.692720,22052.532785,SSL,10
147.232.198.71,10038,87.244.222.81,443,TCP,121360.000000,1584,12136.000000,5.000000,68151.000000,158,66,662,82.399473,13052.076467,SSL,10
147.232.198.71,10038,172.217.23.238,443,TCP,105796.000000,1077,10579.600000,2095.000000,28468.000000,107,60,287,94.521532,10179.968997,Google,16
147.232.198.71,10038,13.107.66.131,443,TCP,465458.000000,1416,46545.800000,288.000000,218596.000000,141,66,407,21.484216,3042.164921,SSL,10
147.232.198.71,10039,205.185.208.78,443,TCP,508196.000000,1769,50819.600000,1995.000000,205349.000000,176,60,667,19.677447,3480.940425,SSL,10
147.232.198.71,10039,87.244.222.81,443,TCP,116666.000000,1586,11666.600000,2.000000,68469.000000,158,66,664,85.714776,13594.363396,SSL,10
147.232.198.71,10040,216.58.201.67,443,TCP,832175.000000,1515,83217.500000,2120.000000,271903.000000,151,60,394,12.016703,1820.530537,Google,16
147.232.198.71,10039,149.202.217.129,443,TCP,6173816.000000,1223,617381.600000,2107.000000,5537836.000000,122,60,396,1.619744,198.094663,SSL,10
147.232.198.71,10039,13.107.66.131,443,TCP,465049.000000,1416,46504.900000,135.000000,233162.000000,141,66,407,21.503110,3044.840436,SSL,10
147.232.198.71,10040,31.13.84.4,443,TCP,3679825.000000,1652,367982.500000,314.000000,3563934.000000,165,66,667,2.717521,448.934392,Facebook,12
147.232.198.71,10042,216.58.201.78,443,TCP,115240733.000000,1158,11524073.300000,2442.000000,58647951.000000,115,60,492,0.086775,10.048530,Google,16
147.232.198.71,10041,92.240.241.13,80,TCP,484079.000000,1029,48407.900000,1996.000000,233900.000000,102,60,483,20.657785,2125.686097,HTTP,2
147.232.198.71,10040,172.217.23.225,443,TCP,98141.000000,2156,9814.100000,2021.000000,37280.000000,215,60,1138,101.894213,21968.392415,Google,16
147.232.198.71,10040,13.107.66.131,443,TCP,465281.000000,1416,46528.100000,145.000000,222281.000000,141,66,407,21.492388,3043.322207,Skype,15
147.232.198.71,10041,31.13.84.8,443,TCP,432162.000000,1873,43216.200000,158.000000,207611.000000,187,66,493,23.139471,4334.022890,Facebook,12
147.232.198.71,10041,216.58.201.100,443,TCP,172801.000000,2657,17280.100000,2815.000000,66321.000000,265,60,1434,57.870035,15376.068426,Google,16
147.232.198.71,10042,185.59.208.184,443,TCP,632487.000000,1949,63248.700000,2063.000000,408436.000000,194,60,886,15.810602,3081.486260,SSL,10
147.232.198.71,10042,205.185.208.78,443,TCP,877417.000000,1712,87741.700000,5277.000000,243183.000000,171,60,610,11.397089,1951.181707,SSL,10
147.232.198.71,10042,40.77.229.133,443,TCP,191226.000000,2312,19122.600000,2442.000000,53981.000000,231,60,1494,52.294144,12090.406116,SSL,10
147.232.198.71,10043,205.185.208.78,443,TCP,364824.000000,1769,36482.400000,2006.000000,164236.000000,176,60,667,27.410477,4848.913449,SSL,10
147.232.198.71,10043,31.192.120.36,443,TCP,207344.000000,1836,20734.400000,2511.000000,71990.000000,183,60,734,48.229030,8854.849911,SSL,10
147.232.198.71,10043,31.13.84.36,443,TCP,316189.000000,2594,31618.900000,3.000000,211446.000000,259,66,869,31.626654,8203.953964,Facebook,12
147.232.198.71,10043,185.59.208.184,443,TCP,367550.000000,1939,36755.000000,2123.000000,143790.000000,193,60,837,27.207183,5275.472725,SSL,10
147.232.198.71,10043,40.127.129.109,443,TCP,1302644.000000,2532,130264.400000,30.000000,852295.000000,253,66,1494,7.676694,1943.739042,Skype,15
147.232.198.71,10043,95.211.229.246,443,TCP,264679.000000,2562,26467.900000,2026.000000,120529.000000,256,60,1385,37.781615,9679.649689,SSL,10
147.232.198.71,10044,185.59.208.184,443,TCP,777535.000000,1958,77753.500000,2163.000000,408010.000000,195,60,844,12.861157,2518.214614,SSL,10
147.232.198.71,10044,205.185.208.78,443,TCP,919549.000000,1714,91954.900000,2127.000000,239212.000000,171,60,612,10.874896,1863.957223,SSL,10
147.232.198.71,10044,178.79.227.72,443,TCP,581151.000000,1620,58115.100000,2783.000000,271897.000000,162,60,571,17.207232,2787.571561,SSL,10
147.232.198.71,10044,40.127.129.109,443,TCP,452482.000000,2538,45248.200000,89.000000,264141.000000,253,66,1335,22.100327,5609.062902,Skype,15
147.232.198.71,10045,216.18.168.26,443,TCP,3367322.000000,1778,336732.200000,2758.000000,2932651.000000,177,60,676,2.969719,528.016032,SSL,10
147.232.198.71,10045,185.59.208.184,443,TCP,839603.000000,1963,83960.300000,2088.000000,487535.000000,196,60,861,11.910391,2338.009750,SSL,10
147.232.198.71,10045,205.185.208.78,443,TCP,903833.000000,1736,90383.300000,2315.000000,233796.000000,173,60,610,11.063991,1920.708804,SSL,10
147.232.198.71,10045,178.79.227.72,443,TCP,1018217.000000,1658,101821.700000,1900.000000,729626.000000,165,60,571,9.821089,1628.336592,SSL,10
147.232.198.71,10045,31.13.84.37,443,TCP,63767.000000,1961,6376.700000,2.000000,24827.000000,196,66,815,156.820926,30752.583625,Facebook,12
147.232.198.71,10045,185.75.254.182,443,TCP,375150.000000,1694,37515.000000,8586.000000,91680.000000,169,60,800,26.656004,4515.527122,SSL,10
147.232.198.71,10045,40.77.229.133,443,TCP,200374.000000,2312,20037.400000,2091.000000,54267.000000,231,60,1494,49.906675,11538.423149,SSL,10
147.232.198.71,10047,216.58.201.106,443,TCP,549665.000000,1441,54966.500000,2664.000000,171800.000000,144,60,428,18.192899,2621.596791,Google,16
147.232.198.71,10047,178.79.227.72,443,TCP,1016583.000000,1658,101658.300000,1994.000000,707914.000000,165,60,571,9.836875,1630.953892,SSL,10
147.232.198.71,10047,40.77.229.133,443,TCP,201589.000000,2312,20158.900000,2168.000000,58447.000000,231,60,1494,49.605881,11468.879750,SSL,10
